! R140 Conversion
! Date: 2024-08-14 14:49:48
! Start: 200.00MHz  Stop: 14.00GHz  Points: 167
! Permativity
# Hz e R 50
Frequency           Permativity_Real           Permativity__Imag           Q           Tan           Reflection_Real           Reflection_Imag
3.75000000E+9      1.50000000E+2      1.50000000E+3      3.12926000E+2      1.00000000E+1      -9.94783600E-1      -1.30226200E-3
3.80000000E+9      1.50000000E+2      1.50000000E+3      3.17099000E+2      1.00000000E+1      -9.95004000E-1      -1.39252200E-3
3.85000000E+9      1.50000000E+2      1.50000000E+3      3.21271000E+2      1.00000000E+1      -9.94991000E-1      -1.46103200E-3
3.90000000E+9      1.50000000E+2      1.50000000E+3      3.25443000E+2      1.00000000E+1      -9.94859000E-1      -1.51764000E-3
3.95000000E+9      1.50000000E+2      1.50000000E+3      3.29616000E+2      1.00000000E+1      -9.94902800E-1      -1.70665400E-3
4.00000000E+9      1.50000000E+2      1.50000000E+3      3.33788000E+2      1.00000000E+1      -9.94701000E-1      -1.60358400E-3
4.05000000E+9      1.50000000E+2      1.50000000E+3      3.37960000E+2      1.00000000E+1      -9.94705800E-1      -1.49901400E-3
4.10000000E+9      1.50000000E+2      1.50000000E+3      3.42133000E+2      1.00000000E+1      -9.94774200E-1      -1.28357200E-3
4.15000000E+9      1.50000000E+2      1.50000000E+3      3.46305000E+2      1.00000000E+1      -9.94817800E-1      -1.56206400E-3
4.20000000E+9      1.50000000E+2      1.50000000E+3      3.50477000E+2      1.00000000E+1      -9.94943000E-1      -1.46461000E-3
4.25000000E+9      1.50000000E+2      1.50000000E+3      3.54650000E+2      1.00000000E+1      -9.95070400E-1      -1.75348000E-3
4.30000000E+9      1.50000000E+2      1.50000000E+3      3.58822000E+2      1.00000000E+1      -9.94870000E-1      -1.96792600E-3
4.35000000E+9      1.50000000E+2      1.50000000E+3      3.62994000E+2      1.00000000E+1      -9.94943600E-1      -2.29643800E-3
4.40000000E+9      1.50000000E+2      1.50000000E+3      3.67167000E+2      1.00000000E+1      -9.94978600E-1      -2.30045600E-3
4.45000000E+9      1.50000000E+2      1.50000000E+3      3.71339000E+2      1.00000000E+1      -9.94929000E-1      -2.02962600E-3
4.50000000E+9      1.50000000E+2      1.48665800E+3      3.72171200E+2      9.91105800E+0      -9.94929200E-1      -1.83507800E-3
4.55000000E+9      1.50000000E+2      1.50000000E+3      3.79684000E+2      1.00000000E+1      -9.95117000E-1      -1.66438400E-3
4.60000000E+9      1.50000000E+2      1.46988200E+3      3.76148600E+2      9.79920000E+0      -9.95112800E-1      -1.47652000E-3
4.65000000E+9      1.50000000E+2      1.51113000E+3      3.90907400E+2      1.00742000E+1      -9.95230000E-1      -1.62023600E-3
4.70000000E+9      1.50000000E+2      1.53315400E+3      4.00869600E+2      1.02210400E+1      -9.95306800E-1      -1.82854800E-3
4.75000000E+9      1.50000000E+2      1.53996200E+3      4.06933000E+2      1.02664000E+1      -9.95077600E-1      -1.84142000E-3
4.80000000E+9      1.50000000E+2      1.53513400E+3      4.09927200E+2      1.02342400E+1      -9.95291600E-1      -2.05823000E-3
4.85000000E+9      1.50000000E+2      1.50864200E+3      4.07049600E+2      1.00576140E+1      -9.95329400E-1      -7.67321520E-4
4.90000000E+9      1.50000000E+2      1.50289200E+3      4.09678800E+2      1.00192980E+1      -9.95269000E-1      -1.09780460E-3
4.95000000E+9      1.50000000E+2      1.47525400E+3      4.06249000E+2      9.83504800E+0      -9.95051400E-1      -1.86623060E-3
5.00000000E+9      1.50000000E+2      1.45525400E+3      4.04788800E+2      9.70169000E+0      -9.95388000E-1      -2.29238400E-3
5.05000000E+9      1.50000000E+2      1.45326400E+3      4.08277800E+2      9.68843800E+0      -9.95466200E-1      -1.39795320E-3
5.10000000E+9      1.50000000E+2      1.44091400E+3      4.08815800E+2      9.60609000E+0      -9.95897800E-1      -1.39027220E-3
5.15000000E+9      1.50000000E+2      1.42215600E+3      4.07448600E+2      9.48102600E+0      -9.95763200E-1      -1.52583580E-3
5.20000000E+9      1.50000000E+2      1.40034400E+3      4.05095600E+2      9.33562800E+0      -9.95987400E-1      -1.28983093E-3
5.25000000E+9      1.50000000E+2      1.37829000E+3      4.02549200E+2      9.18859200E+0      -9.96605800E-1      -1.40705860E-3
5.30000000E+9      1.50000000E+2      1.35825200E+3      4.00475200E+2      9.05501600E+0      -9.96612600E-1      1.04662000E-4
5.35000000E+9      1.50000000E+2      1.34199000E+3      3.99413200E+2      8.94659200E+0      -9.95555800E-1      -3.07850600E-3
5.40000000E+9      1.50000000E+2      1.33076600E+3      3.99774400E+2      8.87177600E+0      -9.95707000E-1      -1.10712040E-3
5.45000000E+9      1.50000000E+2      1.32538800E+3      4.01845600E+2      8.83592600E+0      -9.95290600E-1      -1.00671980E-3
5.50000000E+9      1.50000000E+2      1.33817200E+3      4.09443600E+2      8.92114800E+0      -9.95402400E-1      -9.80937200E-4
5.55000000E+9      1.50000000E+2      1.34492800E+3      4.15251800E+2      8.96618800E+0      -9.95778800E-1      -1.31559800E-3
5.60000000E+9      1.50000000E+2      1.33881200E+3      4.17088200E+2      8.92542800E+0      -9.96929800E-1      -8.90082200E-4
5.65000000E+9      1.50000000E+2      1.35769800E+3      4.26747200E+2      9.05131000E+0      -9.95994000E-1      -1.18972780E-3
5.70000000E+9      1.50000000E+2      1.36452800E+3      4.32690600E+2      9.09686600E+0      -9.97365600E-1      -5.82564200E-4
5.75000000E+9      1.50000000E+2      1.38346200E+3      4.42541600E+2      9.22306000E+0      -9.95580400E-1      -1.34013320E-3
5.80000000E+9      1.50000000E+2      1.41020400E+3      4.55018400E+2      9.40135600E+0      -9.96941200E-1      -2.58692400E-4
5.85000000E+9      1.50000000E+2      1.44040800E+3      4.68770400E+2      9.60269800E+0      -9.95724800E-1      -6.96171000E-4
