! R140 Conversion
! Date: 2024-08-14 14:49:36
! Start: 200.00MHz  Stop: 14.00GHz  Points: 167
! Permativity
# Hz e R 50
Frequency           Permativity_Real           Permativity__Imag           Q           Tan           Reflection_Real           Reflection_Imag
2.65000000E+9      7.85537400E+1      1.28130800E+1      1.88894200E+0      1.63112200E-1      -2.23589400E-1      -7.96946600E-1
2.70000000E+9      7.82968400E+1      1.29386800E+1      1.94345200E+0      1.65251600E-1      -2.36534200E-1      -7.91070600E-1
2.75000000E+9      7.82216000E+1      1.31312800E+1      2.00890400E+0      1.67873000E-1      -2.50801200E-1      -7.84258800E-1
2.80000000E+9      7.81426200E+1      1.33238400E+1      2.07542400E+0      1.70506600E-1      -2.64714400E-1      -7.76990000E-1
2.85000000E+9      7.80700400E+1      1.35337200E+1      2.14576000E+0      1.73353600E-1      -2.78166200E-1      -7.69537800E-1
2.90000000E+9      7.79345200E+1      1.37153200E+1      2.21269800E+0      1.75984800E-1      -2.90544600E-1      -7.62491400E-1
2.95000000E+9      7.77869600E+1      1.38684400E+1      2.27598400E+0      1.78287400E-1      -3.02406600E-1      -7.55783000E-1
3.00000000E+9      7.76234600E+1      1.40408400E+1      2.34333600E+0      1.80884000E-1      -3.13654800E-1      -7.48948600E-1
3.05000000E+9      7.74814000E+1      1.42136400E+1      2.41170800E+0      1.83445600E-1      -3.24838400E-1      -7.41697800E-1
3.10000000E+9      7.73664600E+1      1.44118800E+1      2.48542800E+0      1.86280600E-1      -3.35833200E-1      -7.34212200E-1
3.15000000E+9      7.73089600E+1      1.46539200E+1      2.56793600E+0      1.89550200E-1      -3.46899800E-1      -7.26253400E-1
3.20000000E+9      7.72512600E+1      1.48697400E+1      2.64711600E+0      1.92485600E-1      -3.57628000E-1      -7.18623800E-1
3.25000000E+9      7.71835400E+1      1.50690000E+1      2.72450400E+0      1.95235800E-1      -3.67925600E-1      -7.11248400E-1
3.30000000E+9      7.70819600E+1      1.51999200E+1      2.79045400E+0      1.97191800E-1      -3.77788600E-1      -7.04271000E-1
3.35000000E+9      7.70101600E+1      1.52746200E+1      2.84665400E+0      1.98345400E-1      -3.87732000E-1      -6.97836800E-1
3.40000000E+9      7.68889000E+1      1.54096600E+1      2.91468600E+0      2.00415000E-1      -3.96753200E-1      -6.91044200E-1
3.45000000E+9      7.67008600E+1      1.55640800E+1      2.98718200E+0      2.02919200E-1      -4.04811200E-1      -6.84338600E-1
3.50000000E+9      7.65220800E+1      1.57230200E+1      3.06142200E+0      2.05470400E-1      -4.12661200E-1      -6.77672400E-1
3.55000000E+9      7.63811800E+1      1.59617200E+1      3.15230000E+0      2.08974400E-1      -4.20414400E-1      -6.69914200E-1
3.60000000E+9      7.62655000E+1      1.62039200E+1      3.24520200E+0      2.12467000E-1      -4.28105800E-1      -6.62189400E-1
