! R140 Conversion
! Date: 2024-08-14 14:49:45
! Start: 200.00MHz  Stop: 14.00GHz  Points: 167
! Permativity
# Hz e R 50
Frequency           Permativity_Real           Permativity__Imag           Q           Tan           Reflection_Real           Reflection_Imag
3.50000000E+9      7.57208200E+1      1.66373800E+1      3.23946400E+0      2.19720400E-1      -4.03087800E-1      -6.71292400E-1
3.55000000E+9      7.56335200E+1      1.67920400E+1      3.31627800E+0      2.22018200E-1      -4.11564600E-1      -6.64277800E-1
3.60000000E+9      7.55572200E+1      1.69769200E+1      3.40002200E+0      2.24690200E-1      -4.19789200E-1      -6.57071400E-1
3.65000000E+9      7.54843200E+1      1.71297600E+1      3.47827200E+0      2.26931400E-1      -4.27854400E-1      -6.50253600E-1
3.70000000E+9      7.54342400E+1      1.72600600E+1      3.55274600E+0      2.28809600E-1      -4.35923200E-1      -6.43679200E-1
3.75000000E+9      7.53743000E+1      1.73906800E+1      3.62800000E+0      2.30724600E-1      -4.43657600E-1      -6.37225400E-1
3.80000000E+9      7.53096400E+1      1.75036400E+1      3.70025000E+0      2.32422000E-1      -4.51172800E-1      -6.30683000E-1
3.85000000E+9      7.52357200E+1      1.76195200E+1      3.77376200E+0      2.34191200E-1      -4.58372400E-1      -6.24250000E-1
3.90000000E+9      7.51602400E+1      1.77594800E+1      3.85314000E+0      2.36288400E-1      -4.65276200E-1      -6.17726400E-1
3.95000000E+9      7.50308600E+1      1.79211600E+1      3.93806400E+0      2.38850800E-1      -4.71457400E-1      -6.11281000E-1
4.00000000E+9      7.49314600E+1      1.80897000E+1      4.02542200E+0      2.41417000E-1      -4.77675000E-1      -6.04810000E-1
4.05000000E+9      7.48525800E+1      1.82394200E+1      4.10945800E+0      2.43670800E-1      -4.83908400E-1      -5.98220200E-1
4.10000000E+9      7.47800600E+1      1.84073800E+1      4.19850800E+0      2.46153400E-1      -4.89954600E-1      -5.91584800E-1
4.15000000E+9      7.47233200E+1      1.85495000E+1      4.28252600E+0      2.48242800E-1      -4.96020600E-1      -5.85234800E-1
4.20000000E+9      7.46448400E+1      1.86677400E+1      4.36174800E+0      2.50087600E-1      -5.01806000E-1      -5.79252200E-1
4.25000000E+9      7.45466000E+1      1.88024400E+1      4.44551800E+0      2.52224000E-1      -5.07222800E-1      -5.73305200E-1
4.30000000E+9      7.44410400E+1      1.89050000E+1      4.52236000E+0      2.53959800E-1      -5.12484600E-1      -5.67431400E-1
4.35000000E+9      7.43114400E+1      1.90554400E+1      4.61134600E+0      2.56426600E-1      -5.17270400E-1      -5.61372200E-1
4.40000000E+9      7.42053800E+1      1.91979000E+1      4.69922200E+0      2.58713200E-1      -5.22121200E-1      -5.55425400E-1
4.45000000E+9      7.41041400E+1      1.93558800E+1      4.79173400E+0      2.61198800E-1      -5.26826200E-1      -5.49459400E-1
4.50000000E+9      7.40247600E+1      1.95412400E+1      4.89196800E+0      2.63982200E-1      -5.31483000E-1      -5.43335000E-1
4.55000000E+9      7.39749600E+1      1.97018600E+1      4.98698800E+0      2.66331800E-1      -5.36251200E-1      -5.37132600E-1
4.60000000E+9      7.39201400E+1      1.98483200E+1      5.07927000E+0      2.68510400E-1      -5.40895800E-1      -5.31170800E-1
4.65000000E+9      7.38708600E+1      1.99777600E+1      5.16795400E+0      2.70441400E-1      -5.45508400E-1      -5.25433000E-1
4.70000000E+9      7.37753000E+1      2.00902600E+1      5.25293600E+0      2.72316600E-1      -5.49715600E-1      -5.20066200E-1
4.75000000E+9      7.36416800E+1      2.02122200E+1      5.34105600E+0      2.74467200E-1      -5.53510000E-1      -5.14849200E-1
4.80000000E+9      7.34837400E+1      2.03129200E+1      5.42417000E+0      2.76427600E-1      -5.57026000E-1      -5.09690400E-1
4.85000000E+9      7.34043200E+1      2.05909200E+1      5.55568000E+0      2.80512200E-1      -5.60479200E-1      -5.03142000E-1
4.90000000E+9      7.36049600E+1      2.06494200E+1      5.62889600E+0      2.80544600E-1      -5.66465000E-1      -4.97425000E-1
4.95000000E+9      7.32466000E+1      2.07989400E+1      5.72750600E+0      2.83960000E-1      -5.68145200E-1      -4.92850000E-1
5.00000000E+9      7.31082000E+1      2.10102200E+1      5.84413200E+0      2.87384800E-1      -5.71110200E-1      -4.87289400E-1
5.05000000E+9      7.31159800E+1      2.11042200E+1      5.92897800E+0      2.88640600E-1      -5.75221000E-1      -4.81820400E-1
5.10000000E+9      7.30822400E+1      2.12931200E+1      6.04128000E+0      2.91358800E-1      -5.78674400E-1      -4.75937200E-1
5.15000000E+9      7.29395000E+1      2.12771800E+1      6.09593800E+0      2.91710000E-1      -5.81923600E-1      -4.71879000E-1
5.20000000E+9      7.28735600E+1      2.15638200E+1      6.23803800E+0      2.95907000E-1      -5.84714600E-1      -4.65652800E-1
5.25000000E+9      7.28153600E+1      2.15478000E+1      6.29334600E+0      2.95926800E-1      -5.88386400E-1      -4.61532200E-1
5.30000000E+9      7.27684200E+1      2.18931200E+1      6.45511000E+0      3.00858200E-1      -5.90985600E-1      -4.55087800E-1
5.35000000E+9      7.24219200E+1      2.18207400E+1      6.49445400E+0      3.01300800E-1      -5.92797200E-1      -4.52374600E-1
5.40000000E+9      7.25611600E+1      2.22462400E+1      6.68297200E+0      3.06588200E-1      -5.96247200E-1      -4.45062000E-1
5.45000000E+9      7.24884600E+1      2.21994400E+1      6.73066200E+0      3.06249400E-1      -5.99650000E-1      -4.41538200E-1
5.50000000E+9      7.23832200E+1      2.22548200E+1      6.80935400E+0      3.07458200E-1      -6.02477000E-1      -4.37530000E-1
