! R140 Conversion
! Date: 2024-08-14 14:49:42
! Start: 200.00MHz  Stop: 14.00GHz  Points: 167
! Permativity
# Hz e R 50
Frequency           Permativity_Real           Permativity__Imag           Q           Tan           Reflection_Real           Reflection_Imag
2.75000000E+9      7.69181200E+1      1.46821000E+1      2.24615800E+0      1.90879400E-1      -2.35480200E-1      -7.69490400E-1
2.80000000E+9      7.68466400E+1      1.48198200E+1      2.30844800E+0      1.92849000E-1      -2.49485400E-1      -7.63103800E-1
2.85000000E+9      7.67727000E+1      1.49598000E+1      2.37186600E+0      1.94858400E-1      -2.63092400E-1      -7.56608400E-1
2.90000000E+9      7.66960400E+1      1.50985600E+1      2.43586200E+0      1.96862400E-1      -2.76016200E-1      -7.50296800E-1
2.95000000E+9      7.66181400E+1      1.52324800E+1      2.49984000E+0      1.98810800E-1      -2.88453600E-1      -7.44113200E-1
3.00000000E+9      7.65385200E+1      1.53642400E+1      2.56420000E+0      2.00738600E-1      -3.00402000E-1      -7.37853400E-1
3.05000000E+9      7.64572000E+1      1.54932000E+1      2.62882400E+0      2.02639200E-1      -3.12081800E-1      -7.31142000E-1
3.10000000E+9      7.63742400E+1      1.56237200E+1      2.69442200E+0      2.04567800E-1      -3.23504800E-1      -7.24283200E-1
3.15000000E+9      7.62919200E+1      1.57561800E+1      2.76109000E+0      2.06524600E-1      -3.34616600E-1      -7.17281600E-1
3.20000000E+9      7.62068600E+1      1.58916000E+1      2.82902400E+0      2.08532400E-1      -3.45498600E-1      -7.10484400E-1
3.25000000E+9      7.61253600E+1      1.60284800E+1      2.89798000E+0      2.10553800E-1      -3.56072600E-1      -7.03760000E-1
3.30000000E+9      7.60463600E+1      1.61647200E+1      2.96757200E+0      2.12563800E-1      -3.66160400E-1      -6.97105000E-1
3.35000000E+9      7.59704400E+1      1.63013400E+1      3.03800000E+0      2.14575200E-1      -3.76086400E-1      -6.90689800E-1
3.40000000E+9      7.58953000E+1      1.64352400E+1      3.10866200E+0      2.16551000E-1      -3.85475200E-1      -6.84184800E-1
3.45000000E+9      7.58151200E+1      1.65649600E+1      3.17927800E+0      2.18491400E-1      -3.94334200E-1      -6.77642000E-1
3.50000000E+9      7.57365400E+1      1.66963800E+1      3.25094400E+0      2.20453000E-1      -4.02911600E-1      -6.71146800E-1
3.55000000E+9      7.56567600E+1      1.68276800E+1      3.32332000E+0      2.22421400E-1      -4.11316000E-1      -6.64119800E-1
3.60000000E+9      7.55758800E+1      1.69644600E+1      3.39751800E+0      2.24469000E-1      -4.19469400E-1      -6.57044000E-1
3.65000000E+9      7.54923200E+1      1.71026200E+1      3.47276000E+0      2.26547800E-1      -4.27591200E-1      -6.50092400E-1
3.70000000E+9      7.54110200E+1      1.72416600E+1      3.54895000E+0      2.28635600E-1      -4.35710000E-1      -6.43478600E-1
3.75000000E+9      7.53328800E+1      1.73845400E+1      3.62671400E+0      2.30769200E-1      -4.43450800E-1      -6.37054000E-1
3.80000000E+9      7.52570000E+1      1.75284800E+1      3.70550600E+0      2.32915000E-1      -4.51096600E-1      -6.30629800E-1
3.85000000E+9      7.51824600E+1      1.76721600E+1      3.78503800E+0      2.35057200E-1      -4.58234400E-1      -6.24205000E-1
3.90000000E+9      7.51063800E+1      1.78141600E+1      3.86499400E+0      2.37185400E-1      -4.65083600E-1      -6.17773400E-1
3.95000000E+9      7.50258400E+1      1.79532800E+1      3.94512600E+0      2.39295000E-1      -4.71098000E-1      -6.11421400E-1
4.00000000E+9      7.49394600E+1      1.80926800E+1      4.02608000E+0      2.41430800E-1      -4.77364200E-1      -6.04870800E-1
4.05000000E+9      7.48483600E+1      1.82298400E+1      4.10730400E+0      2.43557000E-1      -4.83479400E-1      -5.98268400E-1
